Mon May  3 17:11:59 2021    C:\Users\piyus\AppData\Local\Programs\Python\Python38\output.prof

         193221 function calls (189531 primitive calls) in 0.593 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\_collections_abc.py:367(__subclasshook__)
       62    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\_collections_abc.py:392(__subclasshook__)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\types.py:171(__get__)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\contextlib.py:82(__init__)
        8    0.000    0.000    0.002    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\contextlib.py:108(__enter__)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\contextlib.py:117(__exit__)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\contextlib.py:238(helper)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\re.py:203(sub)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\re.py:223(split)
       15    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\re.py:250(compile)
       43    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\re.py:270(escape)
       21    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\re.py:289(_compile)
       12    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\re.py:325(_subx)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\enum.py:283(__call__)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\enum.py:562(__new__)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\enum.py:664(value)
       12    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:65(_combine_flags)
     37/3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:71(_compile)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:249(_compile_charset)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\enum.py:833(__and__)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:276(_optimize_charset)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:423(_simple)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:453(_get_iscased)
      6/3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:461(_get_literal_prefix)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:492(_get_charset_prefix)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:536(_compile_info)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:595(isstring)
        3    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:598(_code)
        3    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:759(compile)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:76(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:81(groups)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:84(opengroup)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:96(closegroup)
       37    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:111(__init__)
       47    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:160(__len__)
      238    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:164(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:168(__setitem__)
      101    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:172(append)
     43/9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:174(getwidth)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:224(__init__)
      174    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:233(__next)
       58    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:249(match)
      114    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:254(get)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:267(getuntil)
       19    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:286(tell)
       13    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:355(_escape)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:432(_uniq)
      9/3    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:435(_parse_sub)
     33/3    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:493(_parse)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:921(fix_flags)
        3    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:937(parse)
        7    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\textwrap.py:414(dedent)
        1    0.008    0.008    0.380    0.380 C:\Users\piyus\AppData\Local\Programs\Python\Python38\nunam_task2.py:4(downsample)
        7    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\multiarray.py:75(empty_like)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\multiarray.py:143(concatenate)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\multiarray.py:583(min_scalar_type)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\multiarray.py:634(result_type)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\multiarray.py:852(bincount)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\multiarray.py:1043(copyto)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
        7    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(empty_like)
        6    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(concatenate)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(min_scalar_type)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(result_type)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(bincount)
       54    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numerictypes.py:286(issubclass_)
       27    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numerictypes.py:360(issubdtype)
       10    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numerictypes.py:554(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numerictypes.py:545(_can_coerce_all)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numerictypes.py:621(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numerictypes.py:622(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numerictypes.py:569(find_common_type)
       54    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_dtype.py:24(_kind_name)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_dtype.py:178(_datetime_metadata_str)
       54    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_dtype.py:307(_name_includes_bit_suffix)
       54    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_dtype.py:321(_name_get)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numeric.py:144(ones)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numeric.py:2193(_isclose_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numeric.py:2274(within_tol)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numeric.py:2197(isclose)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numeric.py:2313(_array_equal_dispatcher)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numeric.py:2317(array_equal)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\shape_base.py:78(_atleast_2d_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\shape_base.py:82(atleast_2d)
  107/106    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_asarray.py:14(asarray)
       13    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_asarray.py:86(asanyarray)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_asarray.py:298(<setcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_asarray.py:221(require)
        1    0.000    0.000    0.002    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:52(_wrapfunc)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:71(<dictcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:70(_wrapreduction)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:433(_repeat_dispatcher)
        1    0.000    0.000    0.002    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:437(repeat)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:1701(_ravel_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:1705(ravel)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:2333(_all_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:2337(all)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:3071(_ndim_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\fromnumeric.py:3075(ndim)
       21    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_methods.py:53(_any)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_methods.py:56(_all)
        1    0.000    0.000    0.002    0.002 <__array_function__ internals>:2(repeat)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(all)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ravel)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ndim)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_ufunc_config.py:32(seterr)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_ufunc_config.py:132(geterr)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_ufunc_config.py:429(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_ufunc_config.py:433(__enter__)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\_ufunc_config.py:438(__exit__)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(isclose)
        9    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(array_equal)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\lib\index_tricks.py:316(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\lib\function_base.py:1148(_diff_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\lib\function_base.py:1152(diff)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\lib\function_base.py:4232(_delete_dispatcher)
        2    0.003    0.002    0.003    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\lib\function_base.py:4236(delete)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\lib\function_base.py:4612(_append_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\lib\function_base.py:4616(append)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(diff)
        2    0.000    0.000    0.003    0.002 <__array_function__ internals>:2(delete)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(append)
        5    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:120(_type_check)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:172(_collect_type_vars)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:219(_remove_dups_flatten)
      9/8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:255(inner)
       12    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:324(__eq__)
       11    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:329(__hash__)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:358(<genexpr>)
      3/2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:347(__getitem__)
        7    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:532(__hash__)
       16    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:646(_is_dunder)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:669(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:659(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:711(__eq__)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:720(__hash__)
       16    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:762(__setattr__)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:868(__new__)
        7    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:900(__init_subclass__)
       11    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:1149(cast)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:1311(no_type_check)
       48    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\typing.py:1822(new_type)
        5    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\locale.py:384(normalize)
        5    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\locale.py:467(_parse_localename)
        5    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\locale.py:575(getlocale)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\_config\config.py:86(_get_single_key)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\_config\config.py:104(_get_option)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\_config\config.py:232(__call__)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\_config\config.py:537(_select_options)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\_config\config.py:555(_get_root)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\_config\config.py:569(_get_deprecated_option)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\_config\config.py:596(_translate_key)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\_config\config.py:608(_warn_if_deprecated)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\calendar.py:53(<lambda>)
       26    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\calendar.py:58(__getitem__)
       14    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\calendar.py:77(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:62(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:83(get_token)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:192(__iter__)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:195(__next__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:205(split)
       13    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:209(isword)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:214(isnum)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:219(isspace)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:227(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:325(jump)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:328(weekday)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:335(month)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:348(ampm)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:401(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:672(_parse)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\dateutil\parser\_parser.py:1062(_could_be_tzname)
       32    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\dtypes.py:277(construct_from_string)
       32    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\dtypes.py:711(construct_from_string)
       32    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\dtypes.py:870(construct_from_string)
      113    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\dtypes.py:923(is_dtype)
       21    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\missing.py:50(isna)
       32    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\dtypes.py:1078(construct_from_string)
      105    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\dtypes.py:1132(is_dtype)
       21    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\missing.py:133(_isna)
      384    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\base.py:199(construct_from_string)
      463    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\base.py:254(is_dtype)
      304    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\base.py:411(find)
1885/1884    0.001    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\generic.py:30(_check)
        7    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\inference.py:185(is_array_like)
       11    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\inference.py:289(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\inference.py:263(is_dict_like)
      173    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\inference.py:360(is_sequence)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\missing.py:202(_isna_ndarraylike)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\missing.py:264(notna)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\missing.py:350(isna_compat)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\missing.py:367(array_equivalent)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\missing.py:528(maybe_fill)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:72(ensure_float)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:116(ensure_int_or_float)
      245    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:187(<lambda>)
      245    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:185(classes)
